Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Mali,MLI,0.0,1.10587,1.10435,1.11329,1.13545,1.16928,1.20267,1.24036,1.2995,1.38424,1.48402,1.5923,1.68849,1.75322,1.77692,1.77319,1.75018,1.7363,1.75468,1.81789,1.90407,2.01897,2.10547,2.09596,1.96448,1.76518,1.53285,1.36566,1.34664,1.52286,1.82724,2.17286,2.45705,2.6409,2.68937,2.65096,2.59413,2.57688,2.60287,2.689,2.81184,2.92715,3.01735,3.10037,3.17355,3.23315,3.29422,3.33741,3.32905,3.26115,3.15863,3.04459,2.95257,2.90106,2.90192,2.93599,2.9753
Malta,MLT,0.0,-0.3989,-0.41593,-0.41767,-0.40385,-0.76557,-1.13566,-1.16475,-1.17848,-1.1761,-0.5437,0.01652,-0.08262,-0.08269,-0.06753,0.73439,0.50886,0.39038,1.04092,1.0136,1.0486,0.73534,2.14498,1.40948,0.02087,1.75675,1.6709,0.68861,0.82104,0.97329,0.97831,2.69509,1.03164,0.99876,0.93526,0.69714,0.65652,0.75679,0.64994,0.59286,0.64527,0.75111,0.74551,0.65773,0.67163,0.63744,0.36434,0.34876,0.65066,0.75391,0.49118,0.4237,0.89921,1.40405,1.99675,2.3864,2.28862
Middle East & North Africa (excluding high income),MNA,0.0,2.65903,2.65701,2.66343,2.68135,2.7049,2.73478,2.75643,2.75339,2.71996,2.67033,2.61959,2.58688,2.58123,2.60951,2.66202,2.71046,2.75523,2.81985,2.90675,3.00132,3.09071,3.15524,3.18287,3.16665,3.11719,3.05885,2.99539,2.91084,2.80479,3.59094,2.58217,2.46755,2.3549,2.24623,2.14389,2.04468,1.95526,1.86633,1.82205,1.79683,1.77936,1.76441,1.75594,1.75276,1.75382,1.75679,1.76194,1.7731,1.7848,1.79774,1.81412,1.82672,1.82467,1.8042,1.77225,1.73114
Mongolia,MNG,0.0,2.75326,2.92431,3.02491,3.0359,2.98972,2.92284,2.87333,2.84967,2.86712,2.90464,2.94527,2.96388,2.95115,2.90041,2.82575,2.7473,2.68216,2.63411,2.6083,2.598,2.56232,2.52075,2.52664,2.59192,2.67832,2.79271,2.84503,2.7346,2.42505,1.99463,1.5344,1.14665,0.87386,0.7612,0.76624,0.80389,0.82394,0.84965,0.86905,0.88792,0.9205,0.97404,1.03791,1.11293,1.19588,1.27554,1.35714,1.45736,1.57939,1.70945,1.83844,1.94238,2.00105,2.0034,1.96455,1.91325
Mozambique,MOZ,0.0,2.16491,2.22499,2.26727,2.28691,2.29134,2.29588,2.30466,2.31038,2.3134,2.31735,2.29985,2.28701,2.32726,2.43486,2.57336,2.70516,2.78153,2.77956,2.68258,2.51447,2.4033,2.29639,2.02964,1.56611,1.01,0.34545,-0.17354,-0.2219,0.37504,1.40617,2.58981,3.52339,4.01052,3.93722,3.51804,3.03522,2.69963,2.50993,2.52663,2.67631,2.83853,2.93249,2.97668,2.95346,2.88787,2.82014,2.77519,2.74548,2.73693,2.74372,2.74923,2.75312,2.76904,2.79857,2.83486,2.87212
Mauritania,MRT,0.0,2.91997,2.93787,2.9556,2.9771,2.99717,3.0162,3.02857,3.03146,3.02579,3.01281,2.99741,2.98231,2.97084,2.96155,2.95493,2.94428,2.93266,2.92545,2.92661,2.92794,2.9328,2.92921,2.90841,2.86458,2.80823,2.75081,2.70073,2.65986,2.63111,2.61189,2.59901,2.58765,2.57488,2.55889,2.54389,2.52955,2.52432,2.54195,2.58502,2.64409,2.70732,2.76266,2.8057,2.83295,2.84912,2.85908,2.87017,2.88448,2.90532,2.9268,2.94552,2.95444,2.94916,2.92732,2.89357,2.85611
Mauritius,MUS,0.0,3.19494,2.83734,2.60892,2.40796,2.23176,2.07825,1.94554,1.83229,1.7373,1.65958,1.589,1.51639,1.48715,1.51742,1.57717,1.61326,1.62727,1.30684,1.74042,1.68601,1.48197,1.22243,0.91967,1.04574,0.81732,0.76452,0.7481,0.6884,0.76591,0.71231,1.07946,1.31574,1.18554,1.40006,0.85993,1.02276,1.2521,1.05142,1.27125,0.98268,0.79005,0.69424,0.72366,0.6271,0.5921,0.4664,0.45553,0.36163,0.26554,0.23789,0.16014,0.27732,0.2204,0.18106,0.13243,0.06872
Malawi,MWI,0.0,2.36977,2.40667,2.44102,2.47212,2.50022,2.53077,2.56153,2.58602,2.60388,2.61881,2.62912,2.64551,2.68252,2.74425,2.81985,2.94348,3.05969,3.081,2.98426,2.83884,2.55793,2.36714,2.58493,3.30893,4.26767,5.33281,6.0085,5.90885,4.9567,3.56019,2.06118,0.88787,0.25116,0.36348,1.00792,1.79571,2.38695,2.76166,2.82159,2.67648,2.50883,2.43396,2.41657,2.48269,2.60057,2.71698,2.79783,2.85271,2.87401,2.87072,2.86444,2.85869,2.83842,2.80309,2.75946,2.7099
Malaysia,MYS,0.0,3.1555,3.2091,3.18655,3.07309,2.90447,2.72866,2.58369,2.47412,2.41208,2.38597,2.36264,2.33939,2.34214,2.3737,2.42245,2.48889,2.54674,2.56661,2.53705,2.48052,2.40575,2.35739,2.37775,2.48498,2.64135,2.81161,2.93746,2.98411,2.93205,2.81728,2.68206,2.57309,2.50609,2.49669,2.52135,2.55406,2.56085,2.52712,2.44181,2.32462,2.1955,2.08396,2.00561,1.97175,1.96526,1.97087,1.95919,1.91137,1.81567,1.69103,1.55799,1.44566,1.36911,1.34049,1.34495,1.35786
North America,NAC,0.0,1.70326,1.57969,1.48885,1.44497,1.31031,1.22781,1.16173,1.0617,1.0185,1.19414,1.43383,1.08458,0.98459,0.96428,1.03665,0.9904,1.02685,1.05876,1.09835,0.99675,1.01099,0.98113,0.92588,0.8773,0.89279,0.93534,0.93987,0.95078,1.03392,1.1741,1.33538,1.37557,1.3051,1.22056,1.18215,1.15826,1.19008,1.13893,1.12146,1.10093,1.00425,0.94789,0.8673,0.93047,0.92818,0.97342,0.95751,0.96391,0.90683,0.8593,0.74815,0.76576,0.72622,0.75807,0.73479,0.76095
Namibia,NAM,0.0,2.35896,2.40974,2.45373,2.48616,2.51366,2.51941,2.5289,2.58463,2.69989,2.83892,2.99874,3.10944,3.09425,2.92869,2.6747,2.41799,2.22353,2.1028,2.08104,2.13528,2.17097,2.21075,2.37214,2.67219,3.03943,3.42763,3.71029,3.7925,3.63479,3.32747,2.98947,2.71084,2.48335,2.33388,2.23901,2.15811,2.06195,1.95984,1.84357,1.7262,1.60861,1.51565,1.47934,1.51199,1.58997,1.68802,1.7697,1.82133,1.82575,1.80151,1.76949,1.75039,1.74907,1.77154,1.80785,1.8463
New Caledonia,NCL,0.0,2.74674,2.67331,2.72045,2.76197,2.68773,3.26116,3.15816,3.06146,4.42333,7.4108,6.89929,4.4814,2.36231,1.92684,1.13853,1.12572,1.48151,1.0969,0.72464,1.11292,1.83946,2.11556,2.03811,1.96444,1.82952,1.86022,1.98213,1.94361,1.96528,2.36899,2.57797,2.49872,2.57882,2.66663,2.26152,1.91533,1.93198,1.89877,1.89876,1.90137,1.90179,1.89881,1.70377,1.52146,1.51847,1.49575,1.47371,1.45231,1.30962,1.53322,1.82509,1.81168,1.77944,1.65511,1.6098,1.51201
Niger,NER,0.0,2.83832,2.881,2.9046,2.9034,2.88513,2.8671,2.85436,2.83862,2.82104,2.80389,2.78407,2.76939,2.76996,2.78903,2.81941,2.85464,2.88334,2.89866,2.89629,2.88374,2.87529,2.87562,2.87645,2.87865,2.88518,2.89137,2.90805,2.95087,3.02478,3.11721,3.21375,3.29934,3.36884,3.4174,3.45158,3.48238,3.51555,3.54714,3.57841,3.60877,3.63779,3.66451,3.68833,3.70908,3.72786,3.74212,3.75653,3.77853,3.80971,3.84415,3.87636,3.89869,3.90725,3.89989,3.88158,3.86008
Nigeria,NGA,0.0,2.02876,2.07597,2.1105,2.12949,2.13963,2.15123,2.17131,2.19939,2.23777,2.28576,2.32152,2.36091,2.43961,2.56608,2.71444,2.87289,2.99325,3.03198,2.97138,2.84925,2.70984,2.59983,2.53426,2.52888,2.56242,2.6029,2.62552,2.63095,2.61257,2.57931,2.54595,2.52158,2.50335,2.49341,2.48991,2.48892,2.48879,2.49132,2.49636,2.50385,2.51162,2.52152,2.53725,2.55966,2.58569,2.61084,2.63217,2.64986,2.66292,2.67144,2.67788,2.68091,2.6769,2.66502,2.64742,2.6277
Nicaragua,NIC,0.0,3.14489,3.10188,3.06828,3.04862,3.03837,3.02831,3.01792,3.01799,3.02948,3.04757,3.06203,3.06998,3.07871,3.0866,3.09134,3.09101,3.07881,3.04729,2.99392,2.92431,2.85639,2.78754,2.70081,2.59347,2.47704,2.34981,2.23838,2.17238,2.16447,2.19175,2.23049,2.24623,2.22021,2.13961,2.02324,1.9033,1.79921,1.70436,1.62386,1.55588,1.48934,1.42722,1.38499,1.36657,1.3654,1.37091,1.37418,1.3747,1.36854,1.3577,1.34688,1.33756,1.32718,1.31551,1.30209,1.28896
Netherlands,NLD,0.0,1.31529,1.42448,1.34849,1.33778,1.37266,1.30517,1.13314,1.03855,1.15797,1.23893,1.18913,1.01117,0.82733,0.78367,0.89139,0.78499,0.59463,0.61526,0.69028,0.79133,0.68605,0.45856,0.37922,0.39693,0.46633,0.55496,0.63453,0.6461,0.59991,0.6886,0.78803,0.75606,0.69699,0.60294,0.49393,0.4614,0.51477,0.61664,0.66549,0.71477,0.75484,0.63829,0.47181,0.34748,0.23366,0.16061,0.21752,0.38929,0.51428,0.51292,0.46643,0.37006,0.29482,0.35983,0.44322,0.53218
Norway,NOR,0.0,0.79435,0.8034,0.75612,0.7554,0.77733,0.79838,0.83654,0.8406,0.81473,0.72652,0.70129,0.7648,0.6995,0.62035,0.55189,0.46901,0.42266,0.38179,0.34057,0.32123,0.34408,0.36728,0.33106,0.2822,0.29947,0.35669,0.46805,0.53792,0.41281,0.34415,0.4765,0.57718,0.59523,0.56939,0.51913,0.50688,0.54222,0.59541,0.68476,0.64904,0.50605,0.53929,0.58653,0.59093,0.68107,0.80539,1.03473,1.24633,1.26113,1.24567,1.29719,1.31344,1.20914,1.12774,0.99508,0.88097
Nepal,NPL,0.0,1.59253,1.60272,1.63021,1.67706,1.73692,1.80283,1.86601,1.92255,1.96883,2.00742,2.04409,2.08107,2.11576,2.14802,2.1778,2.20424,2.22775,2.2492,2.26913,2.28663,2.30942,2.32962,2.33241,2.31366,2.28495,2.23696,2.20309,2.22798,2.32708,2.46569,2.6105,2.70868,2.72922,2.65326,2.51165,2.35561,2.21351,2.07317,1.94166,1.81727,1.68159,1.54272,1.42652,1.3405,1.27106,1.24374,1.20456,1.0707,0.81031,0.48121,0.10443,-0.19091,-0.26696,-0.0408,0.40097,0.90685
New Zealand,NZL,0.0,1.99944,2.54211,1.98658,2.09497,1.64951,1.79105,1.78523,0.87717,0.89479,1.35759,1.49375,1.76836,1.95737,2.08529,1.94543,0.88479,0.31136,0.03204,-0.39164,0.12536,0.38475,0.99348,1.35949,0.86519,0.61784,-0.02464,0.86188,0.27448,0.48005,0.92322,0.0,1.04174,1.14023,1.32924,1.46436,1.58266,1.31236,0.88728,0.52548,0.58756,0.58929,1.73717,1.97356,1.48622,1.12877,1.21898,0.93241,0.8487,0.99973,1.11173,0.76248,0.54822,0.76835,1.51034,1.88905,2.09936
OECD members,OED,0.0,1.58915,1.39876,1.37743,1.35746,1.30189,1.22823,1.17008,1.0534,1.23691,1.10935,1.19926,1.15722,1.04618,1.14878,1.08541,0.93463,0.95003,0.94519,0.95204,0.933,0.91556,0.86847,0.82716,0.78719,0.78614,0.80736,0.79545,0.79982,0.83632,0.87684,0.94544,0.92336,0.87394,0.82621,0.80664,0.7758,0.76559,0.73401,0.73227,0.7146,0.74191,0.74651,0.73557,0.73195,0.72112,0.74526,0.75326,0.78157,0.71292,0.65778,0.50765,0.61906,0.64083,0.66626,0.6574,0.66447
Oman,OMN,0.0,2.35594,2.43604,2.50472,2.5592,2.61301,2.68238,2.78227,2.90845,3.06242,3.24643,3.41107,3.59458,3.86642,4.24143,4.65247,5.01784,5.28855,5.47186,5.56027,5.56855,5.57694,5.5398,5.35554,5.01388,4.59875,4.10353,3.68964,3.53266,3.68811,3.99708,4.40484,4.6181,4.3815,3.61677,2.56673,1.45814,0.58434,0.09339,0.13491,0.57791,1.18298,1.72348,2.17368,2.45687,2.65245,2.73021,2.9174,3.46939,4.45141,5.5864,6.66667,7.32038,7.34964,6.73902,5.79063,4.84561
Other small states,OSS,0.0,1.79182,1.818,1.83698,1.87318,1.88643,1.87774,1.87724,1.92411,1.95634,1.9919,2.04949,2.06932,2.06508,2.07053,2.10002,2.09163,2.10591,2.12201,2.20478,2.28444,2.34304,2.4152,2.43392,2.48064,2.57447,2.65139,2.70192,2.65656,2.53781,2.34407,2.19756,1.92398,1.75978,1.75894,1.72305,1.75465,1.79352,1.78833,1.86597,1.83521,1.71941,1.70322,1.75313,1.92387,2.17006,2.4297,2.63325,2.72867,2.64685,2.49082,2.29174,2.17411,2.08348,2.05009,2.06054,2.05193
Pakistan,PAK,0.0,2.36473,2.43117,2.48673,2.53102,2.56684,2.60189,2.63545,2.66091,2.67778,2.69131,2.70201,2.7207,2.75949,2.82287,2.90157,2.97468,3.0388,3.10674,3.1784,3.24633,3.30911,3.35308,3.36394,3.33681,3.28334,3.22734,3.17376,3.10914,3.03398,2.95556,2.86681,2.78845,2.7496,2.75956,2.79701,2.84534,2.8702,2.84772,2.76568,2.6474,2.5215,2.41701,2.34192,2.30598,2.29642,2.29323,2.28167,2.26305,2.23333,2.19703,2.15903,2.12671,2.10363,2.09228,2.08763,2.08432
Panama,PAN,0.0,2.96668,2.98271,2.98547,2.97745,2.96015,2.93555,2.91053,2.88824,2.87274,2.85783,2.84267,2.81977,2.78558,2.73516,2.6762,2.61526,2.55829,2.5053,2.45732,2.4137,2.37167,2.33128,2.29311,2.25839,2.22703,2.19716,2.16998,2.14597,2.12519,2.10712,2.0894,2.07245,2.06042,2.05273,2.04853,2.04572,2.03971,2.02576,2.00159,1.97063,1.93863,1.90875,1.88297,1.86187,1.84444,1.82838,1.81176,1.79431,1.77615,1.75781,1.73619,1.71571,1.70429,1.70303,1.70712,1.71362
Peru,PER,0.0,2.83108,2.85776,2.86869,2.86109,2.84083,2.81529,2.79228,2.77545,2.76742,2.76406,2.75934,2.74869,2.73189,2.70803,2.67864,2.64753,2.61566,2.58127,2.54435,2.50567,2.46422,2.42253,2.38407,2.35017,2.31832,2.28747,2.25269,2.20909,2.15467,2.0934,2.02252,1.95411,1.9033,1.87598,1.85985,1.85382,1.82986,1.75792,1.62455,1.45288,1.27432,1.11942,0.99594,0.91638,0.87198,0.84302,0.81863,0.80592,0.80321,0.81293,0.81193,0.82514,0.90148,1.05697,1.25619,1.48316
Philippines,PHL,0.0,3.33664,3.3179,3.27683,3.20883,3.126,3.04032,2.96764,2.91596,2.89052,2.88245,2.87985,2.87214,2.8577,2.83339,2.8038,2.77309,2.74834,2.73353,2.7309,2.73546,2.73908,2.7373,2.73174,2.72116,2.70557,2.68946,2.66958,2.63875,2.59511,2.5434,2.48856,2.43691,2.39163,2.35508,2.32422,2.29163,2.25601,2.2223,2.19073,2.15904,2.1326,2.10192,2.05182,1.97735,1.88937,1.79372,1.7111,1.65996,1.64986,1.66611,1.69181,1.70413,1.69208,1.64669,1.57937,1.50721
Papua New Guinea,PNG,0.0,1.80988,1.86717,1.92943,2.00319,2.08209,2.15872,2.22519,2.27719,2.31351,2.33783,2.35818,2.37913,2.40604,2.44044,2.47945,2.5123,2.53918,2.57021,2.6064,2.64169,2.67718,2.69976,2.69674,2.66253,2.60842,2.55154,2.50192,2.45669,2.41789,2.38639,2.34897,2.31495,2.3063,2.32888,2.36824,2.42245,2.46076,2.45054,2.37929,2.27315,2.14931,2.05407,2.025,2.08104,2.18946,2.31321,2.40241,2.43306,2.3877,2.29312,2.18768,2.10297,2.04136,2.01279,2.00628,2.00238
Poland,POL,0.0,1.09579,1.14315,1.32253,1.3822,0.97629,0.74787,0.96173,0.95673,0.78234,0.35576,0.36426,0.82672,0.90811,0.95979,0.9936,0.9978,0.96387,0.79406,0.80219,0.92327,0.90787,0.92028,0.93769,0.90459,0.80359,0.68107,0.5642,0.41446,0.36166,0.3924,0.35468,0.30668,0.25445,0.21101,0.13572,0.07607,0.06546,0.03575,-0.0083,-1.04434,-0.02759,-0.04632,-0.06749,-0.05851,-0.04395,-0.06337,-0.05431,0.01364,0.06776,-0.28561,0.05377,-0.00024,-0.06036,-0.07485,-0.06664,-0.04299
Pre-demographic dividend,PRE,0.0,2.2773,2.324,2.36747,2.40686,2.44347,2.48079,2.51905,2.55564,2.59036,2.62483,2.64737,2.67168,2.71939,2.79663,2.88617,2.98369,3.05456,3.06369,2.99813,2.88803,2.77046,2.68074,2.6275,2.62243,2.65163,2.67853,2.69976,2.74262,2.80919,2.88566,2.97336,3.04148,3.05448,3.00002,2.90595,2.79975,2.72008,2.68692,2.71381,2.77853,2.85223,2.90671,2.93558,2.9304,2.90404,2.87093,2.84901,2.84519,2.86499,2.89786,2.93195,2.95306,2.95556,2.93498,2.89904,2.85951
Puerto Rico,PRI,0.0,1.75391,2.08665,2.18816,1.95855,1.55145,1.18779,0.78469,0.61759,0.82623,1.25322,1.61275,1.97395,2.16053,2.08024,1.84392,1.65142,1.46226,1.3101,1.22802,1.18958,1.13366,1.07059,1.02253,0.99326,0.97632,0.95937,0.94276,0.92682,0.90986,0.8903,0.70742,0.64545,0.84218,0.92888,0.92375,1.12186,0.92931,0.57479,0.50071,0.27656,0.21415,0.12894,0.06259,0.02046,-0.14424,-0.42347,-0.58562,-0.58668,-0.5454,-0.50617,-1.15654,-1.20999,-1.14593,-1.63313,-1.75921,-1.93497
Portugal,PRT,0.0,0.80509,0.72162,0.40357,0.05546,-0.40779,-0.75412,-0.6343,-0.42764,-0.8974,-0.88627,-0.4234,-0.15429,0.03093,1.39488,3.80041,2.8441,1.06175,1.07896,1.07199,1.08143,0.86708,0.61133,0.46397,0.38455,0.27354,0.09095,-0.02695,-0.10395,-0.14592,-0.21795,-0.23048,-0.07775,0.12232,0.26909,0.3462,0.376,0.44646,0.50539,0.56563,0.70286,0.70523,0.54767,0.37541,0.23913,0.18553,0.18033,0.1963,0.14419,0.09533,0.04591,-0.14708,-0.40542,-0.54882,-0.53919,-0.41414,-0.31546
Paraguay,PRY,0.0,2.62115,2.63177,2.63939,2.64523,2.64664,2.65445,2.65664,2.63339,2.58007,2.51097,2.43933,2.38783,2.36922,2.39239,2.44539,2.49879,2.54758,2.60798,2.68049,2.75573,2.8288,2.88685,2.91837,2.91895,2.89605,2.86546,2.83179,2.78597,2.72889,2.66406,2.59265,2.5213,2.45564,2.39824,2.34575,2.29281,2.23499,2.17186,2.10213,2.02771,1.95777,1.889,1.80966,1.71722,1.61925,1.51849,1.43086,1.37206,1.35035,1.35432,1.36635,1.37254,1.37282,1.3616,1.34286,1.32368
Pacific island small states,PSS,0.0,3.27233,3.34975,3.33638,3.21891,3.02745,2.83333,2.66335,2.51864,2.40631,2.32718,2.24558,2.17289,2.1211,2.09513,2.08588,2.07304,2.05567,2.07436,2.13407,2.21161,2.31625,2.38397,2.33894,2.15,1.88062,1.57348,1.32439,1.19879,1.24239,1.39951,1.58794,1.72457,1.78186,1.72345,1.59193,1.45089,1.33964,1.25121,1.19225,1.15774,1.12329,1.08753,1.0851,1.1207,1.18045,1.25753,1.32302,1.35249,1.33769,1.29007,1.23183,1.20038,1.20743,1.26453,1.3133,1.38538
Post-demographic dividend,PST,0.0,1.431,1.23395,1.20022,1.16487,1.11484,1.03144,0.9532,0.82606,1.02458,0.90373,0.99908,0.93215,0.80533,0.91982,0.84052,0.66923,0.68926,0.68826,0.71225,0.67465,0.66966,0.60289,0.55193,0.51573,0.51676,0.55845,0.56375,0.58258,0.62173,0.6371,0.69713,0.69293,0.65451,0.58687,0.54759,0.53514,0.50934,0.48629,0.47801,0.50062,0.47985,0.50321,0.49973,0.51785,0.50828,0.54361,0.56338,0.60608,0.51525,0.4661,0.27448,0.41863,0.43764,0.4537,0.44542,0.44262
French Polynesia,PYF,0.0,3.31302,3.58883,3.74468,3.7205,3.59452,3.44807,3.33413,3.29237,3.31013,3.38251,3.45735,3.48628,3.48712,3.43108,3.33859,3.23588,3.15303,3.08715,3.04715,3.01968,2.98942,2.95183,2.8875,2.82503,2.73612,2.66984,2.58809,2.47836,2.30506,2.11265,1.89337,1.71257,1.62583,1.67361,1.79245,1.93061,2.02328,2.05227,1.98856,1.87254,1.74834,1.63639,1.48744,1.29313,1.08321,0.85804,0.65339,0.50875,0.45077,0.45175,0.46541,0.48445,0.49321,0.50809,0.5209,0.52985
Qatar,QAT,0.0,8.1762,8.99727,9.25239,9.05617,8.59884,8.10065,7.7753,7.7013,7.90957,8.2091,8.65441,8.87768,8.57628,7.73525,6.73272,5.56348,4.83019,5.14877,6.66036,8.61581,10.33785,11.14527,10.9498,9.83487,8.32257,6.9893,5.95574,4.95786,3.99591,3.1108,2.2987,1.63667,1.22063,1.10301,1.25452,1.75472,2.41823,2.98877,3.37396,3.7803,3.73449,4.11817,6.18953,9.97899,13.87016,16.70019,17.51095,16.4758,14.14463,11.4829,9.23239,7.57475,6.20145,5.11495,4.24,3.39736
Romania,ROU,0.0,0.80269,0.6516,0.64738,0.64309,0.59261,0.96151,1.64543,1.35045,1.05158,1.19852,1.03739,0.95522,0.85664,0.92559,1.24829,1.20459,0.94424,0.89398,0.63133,0.52731,0.65434,0.54729,0.37631,0.35428,0.40752,0.45575,0.4918,0.4705,0.44915,0.17418,-0.86869,-0.90346,-0.13611,-0.14538,-0.20232,-0.28813,-0.2879,-0.20698,-0.15698,-0.12944,-1.39543,-1.83065,-0.72126,-0.56979,-0.61753,-0.5924,-1.47722,-1.66638,-0.83309,-0.59396,-0.49187,-0.44518,-0.37132,-0.37458,-0.47005,-0.57366
Russian Federation,RUS,0.0,1.1106,1.11146,1.11053,1.1111,1.11073,0.56882,0.5695,0.56938,0.56924,0.56908,0.57425,0.57325,0.5745,0.57347,0.57392,0.70319,0.70268,0.70289,0.70305,0.70966,0.6675,0.62829,0.59825,0.75735,0.77669,0.71757,0.69738,0.6483,0.5866,0.16802,0.28668,0.09698,-0.05348,-0.03427,-0.02165,-0.14545,-0.16534,-0.16549,-0.30928,-0.42061,-0.42409,-0.46002,-0.45378,-0.40268,-0.38145,-0.32745,-0.17108,-0.04395,0.03011,0.0449,0.07798,0.16831,0.21295,0.21764,0.19256,0.17024
Rwanda,RWA,0.0,2.11481,1.805,1.70449,1.87715,2.22729,2.62773,2.94318,3.13512,3.16192,3.08435,2.99102,2.9469,2.94532,3.00265,3.09759,3.18832,3.25902,3.32698,3.38983,3.44473,3.35713,3.24172,3.32544,3.65516,4.05123,4.71644,5.08638,4.44556,2.62865,0.16335,-2.85206,-5.53871,-6.76622,-5.37007,-1.6949,2.98111,6.54611,8.11793,7.44856,5.60496,3.68094,2.35215,1.53205,1.43134,1.82293,2.2717,2.51603,2.66824,2.67517,2.58885,2.4985,2.45991,2.4519,2.48553,2.54269,2.60236
South Asia,SAS,0.0,2.11232,2.14633,2.1764,2.2023,2.22454,2.24529,2.26398,2.27821,2.28762,2.29398,2.29733,2.30159,2.31128,2.32821,2.34908,2.36863,2.38344,2.39405,2.39947,2.40017,2.39902,2.39513,2.38493,2.3677,2.3455,2.31954,2.29349,2.27055,2.2523,2.2362,2.21972,2.1989,2.17159,2.13631,2.09549,2.05205,2.00937,1.96874,1.93139,1.89574,1.86038,1.82246,1.78009,1.73214,1.68057,1.62945,1.58022,1.5311,1.48236,1.43492,1.3877,1.33688,1.30809,1.28205,1.26045,1.24328
Saudi Arabia,SAU,0.0,3.18649,3.35476,3.46338,3.49759,3.49449,3.48391,3.5218,3.64197,3.86071,4.13628,4.42791,4.68076,4.86865,4.97848,5.04405,5.03881,5.05736,5.21221,5.5239,5.88132,6.20397,6.35949,6.28039,5.95289,5.48468,5.01846,4.61491,4.23167,3.88003,3.55828,3.26576,2.99533,2.74289,2.50819,2.30284,2.0974,1.94224,1.91972,2.05733,2.29738,2.57403,2.80279,2.94331,2.96597,2.91189,2.82388,2.76284,2.75679,2.82493,2.92762,3.03933,3.09136,3.03136,2.83595,2.55678,2.25977
Sudan,SDN,0.0,2.93859,2.9753,3.01127,3.04667,3.08119,3.11735,3.1534,3.18491,3.21112,3.23499,3.2512,3.27079,3.30969,3.37194,3.44445,3.51353,3.56277,3.5852,3.57605,3.54417,3.52015,3.4975,3.44524,3.35957,3.26134,3.1306,3.02813,3.03553,3.17721,3.38685,3.62549,3.77996,3.76125,3.53512,3.1891,2.81392,2.51639,2.33964,2.32144,2.40634,2.52001,2.58924,2.59874,2.52608,2.40456,2.27543,2.18306,2.14071,2.16316,2.22822,2.30262,2.3598,2.39894,2.41212,2.40721,2.39881
Senegal,SEN,0.0,2.72329,2.73968,2.76202,2.79221,2.82644,2.85092,2.86821,2.89286,2.92675,2.96019,3.00854,3.03831,3.00192,2.88587,2.7278,2.55404,2.42491,2.38693,2.46408,2.61485,2.77807,2.90651,2.99761,3.03819,3.04215,3.03381,3.02821,3.02082,3.01465,3.00485,2.99973,2.9801,2.91895,2.80832,2.67164,2.53035,2.41665,2.34765,2.33614,2.36515,2.40379,2.4371,2.47567,2.51626,2.5575,2.60024,2.64273,2.68144,2.71492,2.74323,2.76668,2.78566,2.79906,2.8067,2.80842,2.80736
Singapore,SGP,0.0,3.34479,2.7691,2.5275,2.56297,2.43005,2.48619,2.20868,1.72453,1.50453,1.5549,1.83379,1.85221,1.8687,1.66414,1.46027,1.34772,1.38572,1.2097,1.26239,1.26923,4.80769,4.38859,1.29874,1.89022,0.13665,-0.09449,1.50383,2.53777,2.93574,3.88909,2.84548,3.00426,2.52981,3.13659,3.03781,4.06432,3.35744,3.39721,0.79915,1.73204,2.69736,0.91264,-1.47453,1.25192,2.35051,3.12939,4.166,5.32152,3.01595,1.77183,2.0849,2.45339,1.61931,1.29844,1.18638,1.29744
Solomon Islands,SLB,0.0,2.95055,2.9724,2.99221,2.99797,3.01015,3.00591,3.02215,3.09241,3.24861,3.44074,3.62281,3.77354,3.83896,3.82432,3.74395,3.6537,3.57012,3.50001,3.44448,3.39964,3.36212,3.30754,3.23857,3.14306,3.0373,2.92912,2.84018,2.78513,2.77497,2.79435,2.81819,2.8322,2.84082,2.8391,2.82281,2.81082,2.79556,2.77535,2.74996,2.72023,2.69774,2.67373,2.6258,2.54487,2.45129,2.34712,2.27176,2.25586,2.32127,2.43147,2.55489,2.65015,2.70923,2.71837,2.69535,2.66981
Sierra Leone,SLE,0.0,1.48727,1.53578,1.58188,1.62708,1.67051,1.71391,1.75699,1.80186,1.84845,1.89563,1.94222,1.98634,2.02746,2.06413,2.09781,2.1317,2.16539,2.19404,2.2174,2.23796,2.20687,2.17202,2.2257,2.39287,2.60372,2.88479,3.05395,2.89204,2.32585,1.52362,0.66674,-0.02153,-0.43259,-0.44409,-0.13509,0.20214,0.52348,1.05962,1.82946,2.70147,3.6305,4.35661,4.62968,4.38095,3.82069,3.20054,2.7144,2.37522,2.243,2.25255,2.27466,2.24991,2.23039,2.20688,2.18163,2.16444
